RPP1  Regional Price Parities,,,,
 ,,,,
Bureau of Economic Analysis ,,,,
Metropolitan Statistical Area,,,,
GeoFips,GeoName,LineCode,Description,2013
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.3
40660,"Rome, GA (Metropolitan Statistical Area)",1,RPPs: All items,81.3
40660,"Rome, GA (Metropolitan Statistical Area)",2,  RPPs: Goods,92.4
40660,"Rome, GA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,61.1
40660,"Rome, GA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,91.4
40900,"Sacramento--Roseville--Arden-Arcade, CA (Metropolitan Statistical Area)",1,RPPs: All items,102.6
40900,"Sacramento--Roseville--Arden-Arcade, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,97.3
40900,"Sacramento--Roseville--Arden-Arcade, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,120.1
40900,"Sacramento--Roseville--Arden-Arcade, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,100.5
40980,"Saginaw, MI (Metropolitan Statistical Area)",1,RPPs: All items,89.7
40980,"Saginaw, MI (Metropolitan Statistical Area)",2,  RPPs: Goods,97.5
40980,"Saginaw, MI (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,67
40980,"Saginaw, MI (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.7
41060,"St. Cloud, MN (Metropolitan Statistical Area)",1,RPPs: All items,93.7
41060,"St. Cloud, MN (Metropolitan Statistical Area)",2,  RPPs: Goods,97.5
41060,"St. Cloud, MN (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,85
41060,"St. Cloud, MN (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.7
41100,"St. George, UT (Metropolitan Statistical Area)",1,RPPs: All items,94.3
41100,"St. George, UT (Metropolitan Statistical Area)",2,  RPPs: Goods,98.8
41100,"St. George, UT (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,88.1
41100,"St. George, UT (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",1,RPPs: All items,89.2
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",2,  RPPs: Goods,96.9
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,67
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.1
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",1,RPPs: All items,89.7
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",2,  RPPs: Goods,92.3
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,83.9
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,90
41420,"Salem, OR (Metropolitan Statistical Area)",1,RPPs: All items,96
41420,"Salem, OR (Metropolitan Statistical Area)",2,  RPPs: Goods,98.1
41420,"Salem, OR (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,84.4
41420,"Salem, OR (Metropolitan Statistical Area)",4,  RPPs: Services: Other,99.7
41500,"Salinas, CA (Metropolitan Statistical Area)",1,RPPs: All items,107.9
41500,"Salinas, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,97.3
41500,"Salinas, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,153.8
41500,"Salinas, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,100.5
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",1,RPPs: All items,89.8
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",2,  RPPs: Goods,92.4
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,85.3
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",4,  RPPs: Services: Other,91.4
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",1,RPPs: All items,99.7
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",2,  RPPs: Goods,97.4
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,104.3
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",4,  RPPs: Services: Other,100.3
41660,"San Angelo, TX (Metropolitan Statistical Area)",1,RPPs: All items,92.5
41660,"San Angelo, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,97.5
41660,"San Angelo, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,79.7
41660,"San Angelo, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.3
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",1,RPPs: All items,94.1
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,97.3
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,87.9
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.2
41740,"San Diego-Carlsbad, CA (Metropolitan Statistical Area)",1,RPPs: All items,117.6
41740,"San Diego-Carlsbad, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,103.5
41740,"San Diego-Carlsbad, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,162.7
41740,"San Diego-Carlsbad, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,105.8
41860,"San Francisco-Oakland-Hayward, CA (Metropolitan Statistical Area)",1,RPPs: All items,120.3
41860,"San Francisco-Oakland-Hayward, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,107.9
41860,"San Francisco-Oakland-Hayward, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,181.9
41860,"San Francisco-Oakland-Hayward, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,108.7
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",1,RPPs: All items,121.3
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,107.7
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,194.4
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,108.5
42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA (Metropolitan Statistical Area)",1,RPPs: All items,107.1
42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,97.3
42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,148.4
42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,100.5
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",1,RPPs: All items,120.5
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,107.9
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,171.5
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,108.7
42140,"Santa Fe, NM (Metropolitan Statistical Area)",1,RPPs: All items,99.7
42140,"Santa Fe, NM (Metropolitan Statistical Area)",2,  RPPs: Goods,97.3
42140,"Santa Fe, NM (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,104
42140,"Santa Fe, NM (Metropolitan Statistical Area)",4,  RPPs: Services: Other,100.5
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",1,RPPs: All items,108.5
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,97.3
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,165.6
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,100.5
42220,"Santa Rosa, CA (Metropolitan Statistical Area)",1,RPPs: All items,117.1
42220,"Santa Rosa, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,107.9
42220,"Santa Rosa, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,150.2
42220,"Santa Rosa, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,108.7
42340,"Savannah, GA (Metropolitan Statistical Area)",1,RPPs: All items,94.9
42340,"Savannah, GA (Metropolitan Statistical Area)",2,  RPPs: Goods,97.6
42340,"Savannah, GA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,91.1
42340,"Savannah, GA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.3
42540,"Scranton--Wilkes-Barre--Hazleton, PA (Metropolitan Statistical Area)",1,RPPs: All items,91.9
42540,"Scranton--Wilkes-Barre--Hazleton, PA (Metropolitan Statistical Area)",2,  RPPs: Goods,97.8
42540,"Scranton--Wilkes-Barre--Hazleton, PA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,72.3
42540,"Scranton--Wilkes-Barre--Hazleton, PA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,97.5
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",1,RPPs: All items,107.1
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",2,  RPPs: Goods,105
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,127.7
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,101
42680,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",1,RPPs: All items,90.3
42680,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,92.4
42680,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,86.5
42680,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,91.4
42700,"Sebring, FL (Metropolitan Statistical Area)",1,RPPs: All items,84.7
42700,"Sebring, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,92.4
42700,"Sebring, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,72.1
42700,"Sebring, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,91.4
43100,"Sheboygan, WI (Metropolitan Statistical Area)",1,RPPs: All items,91.6
43100,"Sheboygan, WI (Metropolitan Statistical Area)",2,  RPPs: Goods,97.5
43100,"Sheboygan, WI (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,74.4
43100,"Sheboygan, WI (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.7
43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",1,RPPs: All items,90.8
43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,97.6
43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,72.6
43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.3
43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",1,RPPs: All items,90.6
43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",2,  RPPs: Goods,97.4
43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,71.8
43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.3
43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",1,RPPs: All items,92.1
43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",2,  RPPs: Goods,98.8
43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,79.2
43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",1,RPPs: All items,89.3
43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",2,  RPPs: Goods,95.2
43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,68.2
43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",4,  RPPs: Services: Other,92.7
43620,"Sioux Falls, SD (Metropolitan Statistical Area)",1,RPPs: All items,92.8
43620,"Sioux Falls, SD (Metropolitan Statistical Area)",2,  RPPs: Goods,97.3
43620,"Sioux Falls, SD (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,79.7
43620,"Sioux Falls, SD (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.5
43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",1,RPPs: All items,90.7
43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",2,  RPPs: Goods,96.8
43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,74.3
43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.1
43900,"Spartanburg, SC (Metropolitan Statistical Area)",1,RPPs: All items,88
43900,"Spartanburg, SC (Metropolitan Statistical Area)",2,  RPPs: Goods,97.3
43900,"Spartanburg, SC (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,64.7
43900,"Spartanburg, SC (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.2
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",1,RPPs: All items,95.7
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",2,  RPPs: Goods,97.5
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,84.4
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,99.6
44100,"Springfield, IL (Metropolitan Statistical Area)",1,RPPs: All items,92.2
44100,"Springfield, IL (Metropolitan Statistical Area)",2,  RPPs: Goods,97.5
44100,"Springfield, IL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,74
44100,"Springfield, IL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.7
44140,"Springfield, MA (Metropolitan Statistical Area)",1,RPPs: All items,96.5
44140,"Springfield, MA (Metropolitan Statistical Area)",2,  RPPs: Goods,97.8
44140,"Springfield, MA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,92.6
44140,"Springfield, MA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,97.5
44180,"Springfield, MO (Metropolitan Statistical Area)",1,RPPs: All items,89
44180,"Springfield, MO (Metropolitan Statistical Area)",2,  RPPs: Goods,97.1
44180,"Springfield, MO (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,67.8
44180,"Springfield, MO (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.3
44220,"Springfield, OH (Metropolitan Statistical Area)",1,RPPs: All items,89.4
44220,"Springfield, OH (Metropolitan Statistical Area)",2,  RPPs: Goods,97.5
44220,"Springfield, OH (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,66
44220,"Springfield, OH (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.7
44300,"State College, PA (Metropolitan Statistical Area)",1,RPPs: All items,102.1
44300,"State College, PA (Metropolitan Statistical Area)",2,  RPPs: Goods,97.8
44300,"State College, PA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,120.1
44300,"State College, PA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,97.5
44420,"Staunton-Waynesboro, VA (Metropolitan Statistical Area)",1,RPPs: All items,88.4
44420,"Staunton-Waynesboro, VA (Metropolitan Statistical Area)",2,  RPPs: Goods,92.4
44420,"Staunton-Waynesboro, VA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,79.9
44420,"Staunton-Waynesboro, VA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,91.4
44700,"Stockton-Lodi, CA (Metropolitan Statistical Area)",1,RPPs: All items,100.7
44700,"Stockton-Lodi, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,97.3
44700,"Stockton-Lodi, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,108.6
44700,"Stockton-Lodi, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,100.5
44940,"Sumter, SC (Metropolitan Statistical Area)",1,RPPs: All items,88.8
44940,"Sumter, SC (Metropolitan Statistical Area)",2,  RPPs: Goods,97.6
44940,"Sumter, SC (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,66.7
44940,"Sumter, SC (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.3
45060,"Syracuse, NY (Metropolitan Statistical Area)",1,RPPs: All items,95.4
45060,"Syracuse, NY (Metropolitan Statistical Area)",2,  RPPs: Goods,97.8
45060,"Syracuse, NY (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,87
45060,"Syracuse, NY (Metropolitan Statistical Area)",4,  RPPs: Services: Other,97.5
45220,"Tallahassee, FL (Metropolitan Statistical Area)",1,RPPs: All items,95
45220,"Tallahassee, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,97.2
45220,"Tallahassee, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,92.2
45220,"Tallahassee, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.2
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",1,RPPs: All items,99.5
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,97.9
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,104
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,98.9
45460,"Terre Haute, IN (Metropolitan Statistical Area)",1,RPPs: All items,88.1
45460,"Terre Haute, IN (Metropolitan Statistical Area)",2,  RPPs: Goods,97
45460,"Terre Haute, IN (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,62.6
45460,"Terre Haute, IN (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.2
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",1,RPPs: All items,88.2
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",2,  RPPs: Goods,96.7
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,62.1
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
45540,"The Villages, FL (Metropolitan Statistical Area)",1,RPPs: All items,89.4
45540,"The Villages, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,92.4
45540,"The Villages, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,85.6
45540,"The Villages, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,91.4
45780,"Toledo, OH (Metropolitan Statistical Area)",1,RPPs: All items,90
45780,"Toledo, OH (Metropolitan Statistical Area)",2,  RPPs: Goods,97.5
45780,"Toledo, OH (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,68.9
45780,"Toledo, OH (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.7
45820,"Topeka, KS (Metropolitan Statistical Area)",1,RPPs: All items,89.8
45820,"Topeka, KS (Metropolitan Statistical Area)",2,  RPPs: Goods,96.5
45820,"Topeka, KS (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,70.4
45820,"Topeka, KS (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
45940,"Trenton, NJ (Metropolitan Statistical Area)",1,RPPs: All items,112.2
45940,"Trenton, NJ (Metropolitan Statistical Area)",2,  RPPs: Goods,101.4
45940,"Trenton, NJ (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,122.1
45940,"Trenton, NJ (Metropolitan Statistical Area)",4,  RPPs: Services: Other,117.9
46060,"Tucson, AZ (Metropolitan Statistical Area)",1,RPPs: All items,97.3
46060,"Tucson, AZ (Metropolitan Statistical Area)",2,  RPPs: Goods,97.3
46060,"Tucson, AZ (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,92
46060,"Tucson, AZ (Metropolitan Statistical Area)",4,  RPPs: Services: Other,100.5
46140,"Tulsa, OK (Metropolitan Statistical Area)",1,RPPs: All items,91.1
46140,"Tulsa, OK (Metropolitan Statistical Area)",2,  RPPs: Goods,97.4
46140,"Tulsa, OK (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,73.4
46140,"Tulsa, OK (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.3
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",1,RPPs: All items,88
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",2,  RPPs: Goods,96.6
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,64.5
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
46340,"Tyler, TX (Metropolitan Statistical Area)",1,RPPs: All items,94.7
46340,"Tyler, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,97.6
46340,"Tyler, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,89.2
46340,"Tyler, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.3
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",1,RPPs: All items,122.5
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",2,  RPPs: Goods,112.2
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,175.8
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",4,  RPPs: Services: Other,106
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",1,RPPs: All items,92.7
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",2,  RPPs: Goods,97.8
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,75.6
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",4,  RPPs: Services: Other,97.5
46660,"Valdosta, GA (Metropolitan Statistical Area)",1,RPPs: All items,81.8
46660,"Valdosta, GA (Metropolitan Statistical Area)",2,  RPPs: Goods,92.4
46660,"Valdosta, GA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,64.1
46660,"Valdosta, GA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,91.4
46700,"Vallejo-Fairfield, CA (Metropolitan Statistical Area)",1,RPPs: All items,115
46700,"Vallejo-Fairfield, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,107.9
46700,"Vallejo-Fairfield, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,138.1
46700,"Vallejo-Fairfield, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,108.7
47020,"Victoria, TX (Metropolitan Statistical Area)",1,RPPs: All items,92.9
47020,"Victoria, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,97.2
47020,"Victoria, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,81.6
47020,"Victoria, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.2
47220,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",1,RPPs: All items,103.6
47220,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",2,  RPPs: Goods,104.1
47220,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,94.7
47220,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",4,  RPPs: Services: Other,108.9
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)",1,RPPs: All items,98.8
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)",2,  RPPs: Goods,97.5
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,109.1
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.3
47300,"Visalia-Porterville, CA (Metropolitan Statistical Area)",1,RPPs: All items,95.6
47300,"Visalia-Porterville, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,97.3
47300,"Visalia-Porterville, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,84.2
47300,"Visalia-Porterville, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,100.5
47380,"Waco, TX (Metropolitan Statistical Area)",1,RPPs: All items,91.2
47380,"Waco, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,97
47380,"Waco, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,75.1
47380,"Waco, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.1
47460,"Walla Walla, WA (Metropolitan Statistical Area)",1,RPPs: All items,93.2
47460,"Walla Walla, WA (Metropolitan Statistical Area)",2,  RPPs: Goods,98.8
47460,"Walla Walla, WA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,81.8
47460,"Walla Walla, WA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.9
47580,"Warner Robins, GA (Metropolitan Statistical Area)",1,RPPs: All items,90
47580,"Warner Robins, GA (Metropolitan Statistical Area)",2,  RPPs: Goods,97
47580,"Warner Robins, GA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,70
47580,"Warner Robins, GA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.1
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",1,RPPs: All items,119.8
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",2,  RPPs: Goods,107.5
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,169.9
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",4,  RPPs: Services: Other,110.6
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",1,RPPs: All items,91.3
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",2,  RPPs: Goods,96.4
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,76.9
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.6
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",1,RPPs: All items,98.5
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",2,  RPPs: Goods,97.8
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,101.2
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",4,  RPPs: Services: Other,97.5
48140,"Wausau, WI (Metropolitan Statistical Area)",1,RPPs: All items,92.2
48140,"Wausau, WI (Metropolitan Statistical Area)",2,  RPPs: Goods,97.5
48140,"Wausau, WI (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,75.2
48140,"Wausau, WI (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.7
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",1,RPPs: All items,87.5
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",2,  RPPs: Goods,97.5
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,56.7
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.7
48300,"Wenatchee, WA (Metropolitan Statistical Area)",1,RPPs: All items,96
48300,"Wenatchee, WA (Metropolitan Statistical Area)",2,  RPPs: Goods,98.8
48300,"Wenatchee, WA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,94.2
48300,"Wenatchee, WA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
48540,"Wheeling, WV-OH (Metropolitan Statistical Area)",1,RPPs: All items,86.3
48540,"Wheeling, WV-OH (Metropolitan Statistical Area)",2,  RPPs: Goods,97.6
